D0CP36_RUELI	Glycosyl hydrolase 1
M4W6Q6_9PROT	Glycosyl hydrolase 1
Q51723_9EURY	Glycosyl hydrolase 1
O08324_9EURY	Glycosyl hydrolase 1
A0A075HLG3_9ARCH	Glycosyl hydrolase 1
A0A0A7RBQ4_9EURY	Glycosyl hydrolase 1
R1FT37_9ARCH	Glycosyl hydrolase 1
H6Q9A0_PYROT	Glycosyl hydrolase 1
C6A200_THESM	Glycosyl hydrolase 1
E7FHY4_PYRFU	Glycosyl hydrolase 1
Q9HIL6_THEAC	Glycosyl hydrolase 1
M5C1D8_THACB	Glycosyl hydrolase 1
Q8X214_TALEM	Glycosyl hydrolase 1
M5C6H3_THACB	Glycosyl hydrolase 1
M5BYZ4_THACB	Glycosyl hydrolase 1
M5C0E3_THACB	Glycosyl hydrolase 1
A0A0B7FP38_THACB	Glycosyl hydrolase 1
M1NQJ6_FUSOX	Glycosyl hydrolase 1
B8P2C6_POSPM	Glycosyl hydrolase 1
A2QID8_ASPNC	Glycosyl hydrolase 1
A2QGL6_ASPNC	Glycosyl hydrolase 1
A0A084G332_9PEZI	Glycosyl hydrolase 1
Q12601_9ASCO	Glycosyl hydrolase 1
Q4WBS7_ASPFU	Glycosyl hydrolase 1
L7RVW5_9EURO	Glycosyl hydrolase 1
Q870B6_PIRSE	Glycosyl hydrolase 1
Q9C122_PIRSE	Glycosyl hydrolase 1
Q870B5_PIRSE	Glycosyl hydrolase 1
H8XVY6_9EURO	Glycosyl hydrolase 1
A0A0D3RLY6_RHIST	Glycosyl hydrolase 1
A0A076JRL8_HUMIN	Glycosyl hydrolase 1
B8M2Y0_TALSN	Glycosyl hydrolase 1
Q9UUQ3_ORPSP	Glycosyl hydrolase 1
K4K173_PENFN	Glycosyl hydrolase 1
L7T8J0_9EURO	Glycosyl hydrolase 1
Q2UL94_ASPOR	Glycosyl hydrolase 1
B7Z536_HUMAN	Glycosyl hydrolase 1
D0VYR5_9NEOP	Glycosyl hydrolase 1
A0A060NTE4_CRYPU	Glycosyl hydrolase 1
H9CGR5_9NEOP	Glycosyl hydrolase 1
A0A0E3URF5_ADIRI	Glycosyl hydrolase 1
E0VJB5_PEDHC	Glycosyl hydrolase 1
A0A060NUP4_PANAG	Glycosyl hydrolase 1
A0A060P1M7_9NEOP	Glycosyl hydrolase 1
A0A060NZS1_9NEOP	Glycosyl hydrolase 1
Q86D78_BOMMO	Glycosyl hydrolase 1
Q8T0W7_9NEOP	Glycosyl hydrolase 1
D5KQK3_9NEOP	Glycosyl hydrolase 1
Q9GSE6_TENMO	Glycosyl hydrolase 1
A0A060NR41_ZOONE	Glycosyl hydrolase 1
A0A060NUN8_ZOONE	Glycosyl hydrolase 1
A0A059WHP2_PERAM	Glycosyl hydrolase 1
O61594_SPOFR	Glycosyl hydrolase 1
D0VYR6_9NEOP	Glycosyl hydrolase 1
D0VYR9_9NEOP	Glycosyl hydrolase 1
D0VYS0_9NEOP	Glycosyl hydrolase 1
D0VYR8_9NEOP	Glycosyl hydrolase 1
D0VYS1_9NEOP	Glycosyl hydrolase 1
A0A060NZS6_9NEOP	Glycosyl hydrolase 1
A0A060P1N1_9NEOP	Glycosyl hydrolase 1
H9ZGE0_PRUDU	Glycosyl hydrolase 1
Q53WW9_MAIZE	Glycosyl hydrolase 1
K7W2F0_MAIZE	Glycosyl hydrolase 1
B8A1R1_MAIZE	Glycosyl hydrolase 1
E6NU37_JATCU	Glycosyl hydrolase 1
B5M9E4_SOLLC	Glycosyl hydrolase 1
A0A077S2F2_WHEAT	Glycosyl hydrolase 1
A8TVR1_MEDTR	Glycosyl hydrolase 1
G7IX47_MEDTR	Glycosyl hydrolase 1
V4UC97_9ROSI	Glycosyl hydrolase 1
A0A0A7HJS7_SECED	Glycosyl hydrolase 1
I3SYX2_MEDTR	Glycosyl hydrolase 1
J3L6Q8_ORYBR	Glycosyl hydrolase 1
U5KJR1_LOTJA	Glycosyl hydrolase 1
T1NU52_TRIUA	Glycosyl hydrolase 1
A0A0D9V904_9ORYZ	Glycosyl hydrolase 1
A0A0D9YIM6_9ORYZ	Glycosyl hydrolase 1
D8LQW6_ECTSI	Glycosyl hydrolase 1
D7FRA3_ECTSI	Glycosyl hydrolase 1
D8LGS1_ECTSI	Glycosyl hydrolase 1
M4F2P8_BRARP	Glycosyl hydrolase 1
B9RXP7_RICCO	Glycosyl hydrolase 1
B9SAQ2_RICCO	Glycosyl hydrolase 1
B9REG8_RICCO	Glycosyl hydrolase 1
B9SAQ5_RICCO	Glycosyl hydrolase 1
B9T4F7_RICCO	Glycosyl hydrolase 1
B9SY45_RICCO	Glycosyl hydrolase 1
B9SAQ4_RICCO	Glycosyl hydrolase 1
B9SAQ6_RICCO	Glycosyl hydrolase 1
B9RAJ3_RICCO	Glycosyl hydrolase 1
B9REH3_RICCO	Glycosyl hydrolase 1
B9SAQ1_RICCO	Glycosyl hydrolase 1
B9REH5_RICCO	Glycosyl hydrolase 1
B9RAJ2_RICCO	Glycosyl hydrolase 1
B9SAQ3_RICCO	Glycosyl hydrolase 1
B9S3R9_RICCO	Glycosyl hydrolase 1
B9TA98_RICCO	Glycosyl hydrolase 1
B9RWJ7_RICCO	Glycosyl hydrolase 1
B9S3R8_RICCO	Glycosyl hydrolase 1
B9REF8_RICCO	Glycosyl hydrolase 1
B9RM06_RICCO	Glycosyl hydrolase 1
B9RI70_RICCO	Glycosyl hydrolase 1
B9REG9_RICCO	Glycosyl hydrolase 1
B9RI71_RICCO	Glycosyl hydrolase 1
B9S3T2_RICCO	Glycosyl hydrolase 1
I1NUA2_ORYGL	Glycosyl hydrolase 1
A0A059D1K5_EUCGR	Glycosyl hydrolase 1
A0A089GG65_PINSY	Glycosyl hydrolase 1
A0A061EYK8_THECC	Glycosyl hydrolase 1
A0A061EVC3_THECC	Glycosyl hydrolase 1
A0A0D2KQR5_9CHLO	Glycosyl hydrolase 1
A0A0D2KRE6_9CHLO	Glycosyl hydrolase 1
A0A0D2LRL7_9CHLO	Glycosyl hydrolase 1
A0A0D2LSH8_9CHLO	Glycosyl hydrolase 1
A0A0D2MNY3_9CHLO	Glycosyl hydrolase 1
A0A0D2MLI4_9CHLO	Glycosyl hydrolase 1
A0A0B2R9G2_GLYSO	Glycosyl hydrolase 1
A0A0B2PQR3_GLYSO	Glycosyl hydrolase 1
A0A0B2QUI9_GLYSO	Glycosyl hydrolase 1
A0A0B2R4L8_GLYSO	Glycosyl hydrolase 1
A0A0B2R789_GLYSO	Glycosyl hydrolase 1
A0A0B2QUS4_GLYSO	Glycosyl hydrolase 1
A0A0B2R063_GLYSO	Glycosyl hydrolase 1
A0A0B2RHR0_GLYSO	Glycosyl hydrolase 1
A0A0B2RCK9_GLYSO	Glycosyl hydrolase 1
A0A0B2P111_GLYSO	Glycosyl hydrolase 1
A0A0B2R068_GLYSO	Glycosyl hydrolase 1
A0A0B2R7W9_GLYSO	Glycosyl hydrolase 1
A0A0B2RUW4_GLYSO	Glycosyl hydrolase 1
A0A0B2RAL2_GLYSO	Glycosyl hydrolase 1
A0A0B2QZT4_GLYSO	Glycosyl hydrolase 1
A0A0B2RR43_GLYSO	Glycosyl hydrolase 1
A0A0B2QCU1_GLYSO	Glycosyl hydrolase 1
A0A0B2RNP1_GLYSO	Glycosyl hydrolase 1
A0A0B2RML7_GLYSO	Glycosyl hydrolase 1
A0A0B2SCY0_GLYSO	Glycosyl hydrolase 1
A0A0B2QZ86_GLYSO	Glycosyl hydrolase 1
A0A0B2PAJ2_GLYSO	Glycosyl hydrolase 1
A0A0B2QDY0_GLYSO	Glycosyl hydrolase 1
A0A0B2S898_GLYSO	Glycosyl hydrolase 1
A0A0B2RH44_GLYSO	Glycosyl hydrolase 1
A0A0B2SPS7_GLYSO	Glycosyl hydrolase 1
A0A0B2RQU5_GLYSO	Glycosyl hydrolase 1
A0A0B2RL45_GLYSO	Glycosyl hydrolase 1
A0A0B2QKY1_GLYSO	Glycosyl hydrolase 1
A0A0B2S5K0_GLYSO	Glycosyl hydrolase 1
A0A0B2P194_GLYSO	Glycosyl hydrolase 1
A0A0B2QVE6_GLYSO	Glycosyl hydrolase 1
A0A0B2P7S5_GLYSO	Glycosyl hydrolase 1
A0A0B2PM93_GLYSO	Glycosyl hydrolase 1
A0A0B2PA60_GLYSO	Glycosyl hydrolase 1
A0A0B2R4M4_GLYSO	Glycosyl hydrolase 1
A0A0B2PT59_GLYSO	Glycosyl hydrolase 1
A0A0B2R1N8_GLYSO	Glycosyl hydrolase 1
A0A0B2SQQ1_GLYSO	Glycosyl hydrolase 1
A0A0B2QG59_GLYSO	Glycosyl hydrolase 1
A0A0B2RYB1_GLYSO	Glycosyl hydrolase 1
A0A0B2RXI2_GLYSO	Glycosyl hydrolase 1
A0A0B2QN99_GLYSO	Glycosyl hydrolase 1
A0A0B2SW01_GLYSO	Glycosyl hydrolase 1
A0A0B2QNY1_GLYSO	Glycosyl hydrolase 1
A0A0B2R9R7_GLYSO	Glycosyl hydrolase 1
U5DDI2_AMBTC	Glycosyl hydrolase 1
A0A0B2P7I6_GLYSO	Glycosyl hydrolase 1
A0A0B2PFA1_GLYSO	Glycosyl hydrolase 1
A0A0B2SD69_GLYSO	Glycosyl hydrolase 1
A0A0B2QPR9_GLYSO	Glycosyl hydrolase 1
A0A0B2R6G1_GLYSO	Glycosyl hydrolase 1
A0A0B2S984_GLYSO	Glycosyl hydrolase 1
A0A0B2RW08_GLYSO	Glycosyl hydrolase 1
A0A0B2RFK5_GLYSO	Glycosyl hydrolase 1
A0A0B2P7N9_GLYSO	Glycosyl hydrolase 1
A0A0B2S1N9_GLYSO	Glycosyl hydrolase 1
A0A0B2QHN2_GLYSO	Glycosyl hydrolase 1
A0A0B2RIG5_GLYSO	Glycosyl hydrolase 1
A0A0B2REW1_GLYSO	Glycosyl hydrolase 1
A0A0B2QUJ4_GLYSO	Glycosyl hydrolase 1
B6ZKM3_9GENT	Glycosyl hydrolase 1
Q93X78_VITVI	Glycosyl hydrolase 1
F6H7V7_VITVI	Glycosyl hydrolase 1
R0GZG2_9BRAS	Glycosyl hydrolase 1
V4LAH2_EUTSA	Glycosyl hydrolase 1
D8S991_SELML	Glycosyl hydrolase 1
A0A0E0N689_ORYRU	Glycosyl hydrolase 1
H9ZGE1_PRUDU	Glycosyl hydrolase 1
H9ZGD9_PRUDU	Glycosyl hydrolase 1
H9ZGE3_PRUDU	Glycosyl hydrolase 1
H9ZGE2_PRUDU	Glycosyl hydrolase 1
H9ZGD8_PRUDU	Glycosyl hydrolase 1
Q43014_PRUAV	Glycosyl hydrolase 1
A0A0E0JS71_ORYPU	Glycosyl hydrolase 1
C5XFD2_SORBI	Glycosyl hydrolase 1
Q9SPK3_9FABA	Glycosyl hydrolase 1
W0C065_PRUAR	Glycosyl hydrolase 1
A0A0D3BZC1_BRAOL	Glycosyl hydrolase 1
W0BZB0_PRUAR	Glycosyl hydrolase 1
W0BUD8_PRUAR	Glycosyl hydrolase 1
W0BWR5_PRUAR	Glycosyl hydrolase 1
A0A0A0LHE2_CUCSA	Glycosyl hydrolase 1
A0A0D2RJD0_GOSRA	Glycosyl hydrolase 1
A0A0D2SVQ2_GOSRA	Glycosyl hydrolase 1
V7BWU2_PHAVU	Glycosyl hydrolase 1
M1BC60_SOLTU	Glycosyl hydrolase 1
W8SAR2_CAMSI	Glycosyl hydrolase 1
Q14QP8_CAMSI	Glycosyl hydrolase 1
Q700B1_CICAR	Glycosyl hydrolase 1
Q08IT7_SOYBN	Glycosyl hydrolase 1
C0PT85_PICSI	Glycosyl hydrolase 1
B9HYG4_POPTR	Glycosyl hydrolase 1
K4D5D2_SOLLC	Glycosyl hydrolase 1
K3XH76_SETIT	Glycosyl hydrolase 1
A0A0D6R2S3_ARACU	Glycosyl hydrolase 1
Q42618_BRANA	Glycosyl hydrolase 1
A0A078HP64_BRANA	Glycosyl hydrolase 1
A0A078CC24_BRANA	Glycosyl hydrolase 1
A0A078HIJ6_BRANA	Glycosyl hydrolase 1
A0A0E0FX18_ORYNI	Glycosyl hydrolase 1
A0A087GTX2_ARAAL	Glycosyl hydrolase 1
I1HU83_BRADI	Glycosyl hydrolase 1
U6C7K7_DELGR	Glycosyl hydrolase 1
A0A067GNY9_CITSI	Glycosyl hydrolase 1
Q7Y073_HEVBR	Glycosyl hydrolase 1
A0A0D3EXD4_9ORYZ	Glycosyl hydrolase 1
G3LY19_MALDO	Glycosyl hydrolase 1
